IDADE;SEXO;ANO;SIGLA;LOCAL;nMx;nAx;nqx;lx;ndx;nLx;Sx;Tx;ex
0;Ambos;2022;MS;Mato Grosso do Sul;0,01241;0,08218;0,01227;100.000;1.227;98.874;0,98668;7.452.625;74,53
1;Ambos;2022;MS;Mato Grosso do Sul;0,00065;1,56139;0,0026;98.773;256;394.468;0,99763;7.353.751;74,45
5;Ambos;2022;MS;Mato Grosso do Sul;0,00032;2,36734;0,00158;98.517;156;492.174;0,99844;6.959.283;70,64
10;Ambos;2022;MS;Mato Grosso do Sul;0,00036;2,70452;0,00178;98.361;175;491.404;0,99717;6.467.109;65,75
15;Ambos;2022;MS;Mato Grosso do Sul;0,00085;2,79314;0,00423;98.186;415;490.015;0,99421;5.975.704;60,86
20;Ambos;2022;MS;Mato Grosso do Sul;0,00147;2,65283;0,00731;97.771;714;487.179;0,99178;5.485.689;56,11
25;Ambos;2022;MS;Mato Grosso do Sul;0,00179;2,55959;0,00891;97.057;865;483.174;0,99063;4.998.510;51,5
30;Ambos;2022;MS;Mato Grosso do Sul;0,00199;2,5698;0,00989;96.192;951;478.648;0,9888;4.515.336;46,94
35;Ambos;2022;MS;Mato Grosso do Sul;0,00255;2,58529;0,01269;95.241;1.208;473.287;0,98617;4.036.688;42,38
40;Ambos;2022;MS;Mato Grosso do Sul;0,00307;2,61243;0,01524;94.033;1.433;466.743;0,98152;3.563.401;37,9
45;Ambos;2022;MS;Mato Grosso do Sul;0,00452;2,6399;0,02234;92.600;2.069;458.118;0,9736;3.096.658;33,44
50;Ambos;2022;MS;Mato Grosso do Sul;0,00628;2,63414;0,03096;90.531;2.803;446.025;0,96267;2.638.540;29,15
55;Ambos;2022;MS;Mato Grosso do Sul;0,00915;2,64254;0,0448;87.728;3.931;429.375;0,94541;2.192.514;24,99
60;Ambos;2022;MS;Mato Grosso do Sul;0,01365;2,64472;0,06613;83.798;5.542;405.936;0,91792;1.763.139;21,04
65;Ambos;2022;MS;Mato Grosso do Sul;0,02102;2,61686;0,10008;78.256;7.832;372.616;0,88278;1.357.203;17,34
70;Ambos;2022;MS;Mato Grosso do Sul;0,02952;2,61233;0,13787;70.424;9.709;328.938;0,82711;984.588;13,98
75;Ambos;2022;MS;Mato Grosso do Sul;0,04841;2,60801;0,21694;60.715;13.171;272.068;0,72995;655.650;10,8
80;Ambos;2022;MS;Mato Grosso do Sul;0,08044;2,55114;0,33602;47.544;15.975;198.596;0,58613;383.582;8,07
85;Ambos;2022;MS;Mato Grosso do Sul;0,13833;2,42657;0,51007;31.568;16.102;116.403;0,37075;184.986;5,86
90;Ambos;2022;MS;Mato Grosso do Sul;0,22551;4,43443;1;15.466;15.466;68.583; -   ;68.583;4,43
0;Mulheres;2023;MS;Mato Grosso do Sul;0,01226;0,08636;0,01212;100.000;1.212;98.893;0,98679;7.834.219;78,34
1;Mulheres;2023;MS;Mato Grosso do Sul;0,00066;1,50427;0,00263;98.788;260;394.503;0,99748;7.735.327;78,3
5;Mulheres;2023;MS;Mato Grosso do Sul;0,00037;2,29169;0,00182;98.528;180;492.152;0,99854;7.340.824;74,51
10;Mulheres;2023;MS;Mato Grosso do Sul;0,00026;2,54286;0,00128;98.348;126;491.432;0,99831;6.848.672;69,64
15;Mulheres;2023;MS;Mato Grosso do Sul;0,00045;2,67588;0,00225;98.222;221;490.599;0,99739;6.357.240;64,72
20;Mulheres;2023;MS;Mato Grosso do Sul;0,0006;2,64738;0,00299;98.002;293;489.320;0,99624;5.866.641;59,86
25;Mulheres;2023;MS;Mato Grosso do Sul;0,00092;2,6156;0,00458;97.709;447;487.479;0,99508;5.377.321;55,03
30;Mulheres;2023;MS;Mato Grosso do Sul;0,00105;2,58828;0,00524;97.262;510;485.078;0,99394;4.889.842;50,28
35;Mulheres;2023;MS;Mato Grosso do Sul;0,00142;2,6299;0,00706;96.752;683;482.139;0,99166;4.404.764;45,53
40;Mulheres;2023;MS;Mato Grosso do Sul;0,00199;2,66133;0,0099;96.069;951;478.118;0,98746;3.922.625;40,83
45;Mulheres;2023;MS;Mato Grosso do Sul;0,00313;2,65882;0,01556;95.117;1.480;472.122;0,98149;3.444.506;36,21
50;Mulheres;2023;MS;Mato Grosso do Sul;0,0044;2,64405;0,02178;93.637;2.039;463.383;0,97341;2.972.384;31,74
55;Mulheres;2023;MS;Mato Grosso do Sul;0,00654;2,65071;0,03221;91.598;2.950;451.061;0,96086;2.509.001;27,39
60;Mulheres;2023;MS;Mato Grosso do Sul;0,00968;2,65628;0,04734;88.648;4.197;433.405;0,94029;2.057.940;23,21
65;Mulheres;2023;MS;Mato Grosso do Sul;0,01526;2,6308;0,07362;84.451;6.217;407.526;0,91435;1.624.535;19,24
70;Mulheres;2023;MS;Mato Grosso do Sul;0,02113;2,6447;0,10066;78.234;7.875;372.622;0,86749;1.217.009;15,56
75;Mulheres;2023;MS;Mato Grosso do Sul;0,03775;2,6602;0,17341;70.359;12.201;323.247;0,77583;844.387;12
80;Mulheres;2023;MS;Mato Grosso do Sul;0,06651;2,60157;0,28679;58.158;16.679;250.786;0,63571;521.139;8,96
85;Mulheres;2023;MS;Mato Grosso do Sul;0,11952;2,48262;0,45938;41.479;19.055;159.427;0,4103;270.353;6,52
90;Mulheres;2023;MS;Mato Grosso do Sul;0,20216;4,94665;1;22.424;22.424;110.926; -   ;110.926;4,95
0;Homens;2023;MS;Mato Grosso do Sul;0,01537;0,08609;0,01516;100.000;1.516;98.614;0,98393;7.208.487;72,08
1;Homens;2023;MS;Mato Grosso do Sul;0,00062;1,60729;0,00248;98.484;244;393.351;0,99758;7.109.873;72,19
5;Homens;2023;MS;Mato Grosso do Sul;0,00033;2,4352;0,00167;98.240;164;490.776;0,99816;6.716.522;68,37
10;Homens;2023;MS;Mato Grosso do Sul;0,00046;2,79338;0,00232;98.075;227;489.875;0,99575;6.225.746;63,48
15;Homens;2023;MS;Mato Grosso do Sul;0,00138;2,83823;0,00685;97.848;671;487.791;0,9905;5.735.871;58,62
