IDADE;SEXO;ANO;SIGLA;LOCAL;nMx;nAx;nqx;lx;ndx;nLx;Sx;Tx;ex
10;Homens;2022;SU;Sul;0,00025;2,85227;0,00125;98.627;123;492.868;0,9968;6.273.597;63,61
15;Homens;2022;SU;Sul;0,00121;2,93645;0,00602;98.503;593;491.292;0,99158;5.780.729;58,69
20;Homens;2022;SU;Sul;0,00206;2,61023;0,01024;97.910;1.002;487.155;0,98949;5.289.437;54,02
25;Homens;2022;SU;Sul;0,00209;2,51659;0,01041;96.908;1.009;482.034;0,98922;4.802.282;49,56
30;Homens;2022;SU;Sul;0,00227;2,54867;0,01131;95.899;1.085;476.837;0,98777;4.320.247;45,05
35;Homens;2022;SU;Sul;0,0027;2,59119;0,01343;94.814;1.274;471.004;0,98449;3.843.411;40,54
40;Homens;2022;SU;Sul;0,00362;2,61504;0,01795;93.541;1.679;463.700;0,97927;3.372.406;36,05
45;Homens;2022;SU;Sul;0,00487;2,63904;0,02407;91.862;2.211;454.088;0,9703;2.908.707;31,66
50;Homens;2022;SU;Sul;0,00741;2,65658;0,03642;89.650;3.265;440.601;0,95525;2.454.619;27,38
55;Homens;2022;SU;Sul;0,01112;2,64081;0,05418;86.386;4.680;420.886;0,9346;2.014.018;23,31
60;Homens;2022;SU;Sul;0,01628;2,63163;0,07837;81.705;6.404;393.360;0,90427;1.593.131;19,5
65;Homens;2022;SU;Sul;0,02462;2,62385;0,11628;75.302;8.756;355.702;0,85782;1.199.772;15,93
70;Homens;2022;SU;Sul;0,03773;2,60272;0,17301;66.546;11.513;305.127;0,78909;844.069;12,68
75;Homens;2022;SU;Sul;0,05878;2,57024;0,25717;55.032;14.153;240.773;0,6859;538.942;9,79
80;Homens;2022;SU;Sul;0,09515;2,50218;0,38441;40.879;15.714;165.146;0,5437;298.169;7,29
85;Homens;2022;SU;Sul;0,15383;2,39102;0,54886;25.165;13.812;89.790;0,325;133.023;5,29
90;Homens;2022;SU;Sul;0,2626;3,80801;1;11.353;11.353;43.233; -   ;43.233;3,81
0;Mulheres;2023;SU;Sul;0,00901;0,07682;0,00894;100.000;894;99.175;0,99047;8.027.480;80,27
1;Mulheres;2023;SU;Sul;0,00037;1,50945;0,00147;99.106;146;396.061;0,99866;7.928.306;80
5;Mulheres;2023;SU;Sul;0,00017;2,36119;0,00087;98.960;86;494.574;0,99913;7.532.245;76,11
10;Mulheres;2023;SU;Sul;0,0002;2,66546;0,00098;98.874;97;494.146;0,99859;7.037.670;71,18
15;Mulheres;2023;SU;Sul;0,00039;2,69645;0,00193;98.778;190;493.450;0,99776;6.543.525;66,25
20;Mulheres;2023;SU;Sul;0,0005;2,60848;0,00252;98.587;248;492.343;0,99713;6.050.075;61,37
25;Mulheres;2023;SU;Sul;0,00065;2,6109;0,00326;98.339;320;490.930;0,99624;5.557.732;56,52
30;Mulheres;2023;SU;Sul;0,00086;2,61699;0,00431;98.019;423;489.086;0,99504;5.066.802;51,69
35;Mulheres;2023;SU;Sul;0,00115;2,65049;0,00575;97.596;561;486.661;0,99274;4.577.716;46,9
40;Mulheres;2023;SU;Sul;0,0018;2,65151;0,00897;97.035;870;483.130;0,98956;4.091.055;42,16
45;Mulheres;2023;SU;Sul;0,00243;2,6465;0,01208;96.165;1.162;478.088;0,98497;3.607.925;37,52
50;Mulheres;2023;SU;Sul;0,00373;2,6595;0,01848;95.003;1.755;470.904;0,97762;3.129.837;32,94
55;Mulheres;2023;SU;Sul;0,00542;2,64995;0,02678;93.247;2.497;460.367;0,96736;2.658.933;28,51
60;Mulheres;2023;SU;Sul;0,00808;2,66443;0,03967;90.750;3.600;445.342;0,94958;2.198.566;24,23
65;Mulheres;2023;SU;Sul;0,01295;2,65073;0,06283;87.150;5.476;422.886;0,92469;1.753.224;20,12
70;Mulheres;2023;SU;Sul;0,01897;2,66315;0,09082;81.674;7.418;391.037;0,87945;1.330.339;16,29
75;Mulheres;2023;SU;Sul;0,03425;2,67522;0,15864;74.256;11.780;343.896;0,79143;939.302;12,65
80;Mulheres;2023;SU;Sul;0,06196;2,61523;0,2699;62.476;16.863;272.169;0,65581;595.406;9,53
85;Mulheres;2023;SU;Sul;0,11066;2,49009;0,43304;45.614;19.753;178.491;0,4478;323.237;7,09
90;Mulheres;2023;SU;Sul;0,17867;5,59704;1;25.861;25.861;144.746; -   ;144.746;5,6
0;Homens;2023;SU;Sul;0,01072;0,07303;0,01062;100.000;1.062;99.016;0,98868;7.393.179;73,93
1;Homens;2023;SU;Sul;0,00045;1,62099;0,00182;98.938;180;395.325;0,9983;7.294.164;73,72
5;Homens;2023;SU;Sul;0,00022;2,38509;0,00112;98.758;111;493.502;0,99888;6.898.839;69,86
10;Homens;2023;SU;Sul;0,00027;2,82536;0,00135;98.648;133;492.949;0,99699;6.405.336;64,93
15;Homens;2023;SU;Sul;0,00107;2,89635;0,00535;98.515;527;491.464;0,9926;5.912.388;60,02
20;Homens;2023;SU;Sul;0,00183;2,63411;0,0091;97.987;892;487.826;0,99009;5.420.924;55,32
25;Homens;2023;SU;Sul;0,00208;2,52664;0,01035;97.095;1.005;482.992;0,98957;4.933.098;50,81
30;Homens;2023;SU;Sul;0,00212;2,53562;0,01055;96.091;1.014;477.955;0,98863;4.450.106;46,31
35;Homens;2023;SU;Sul;0,00252;2,59537;0,01253;95.077;1.191;472.520;0,98538;3.972.151;41,78
40;Homens;2023;SU;Sul;0,00344;2,61513;0,01705;93.886;1.601;465.610;0,98049;3.499.631;37,28
45;Homens;2023;SU;Sul;0,00453;2,63471;0,02243;92.285;2.070;456.527;0,97237;3.034.021;32,88
50;Homens;2023;SU;Sul;0,00687;2,65141;0,0338;90.215;3.049;443.913;0,95904;2.577.494;28,57
55;Homens;2023;SU;Sul;0,01005;2,63888;0,04906;87.166;4.276;425.731;0,94064;2.133.581;24,48
60;Homens;2023;SU;Sul;0,01479;2,63862;0,07146;82.889;5.923;400.459;0,91175;1.707.850;20,6
65;Homens;2023;SU;Sul;0,02265;2,61721;0,10747;76.966;8.272;365.121;0,87252;1.307.391;16,99
70;Homens;2023;SU;Sul;0,03256;2,60006;0,15101;68.694;10.374;318.576;0,81562;942.270;13,72
75;Homens;2023;SU;Sul;0,05072;2,58947;0,22596;58.321;13.178;259.837;0,7207;623.694;10,69
80;Homens;2023;SU;Sul;0,08308;2,52878;0,34464;45.142;15.558;187.265;0,58783;363.857;8,06
85;Homens;2023;SU;Sul;0,13365;2,42783;0,49729;29.584;14.712;110.080;0,37664;176.593;5,97
90;Homens;2023;SU;Sul;0,2236;4,47218;1;14.872;14.872;66.512; -   ;66.512;4,47
0;Mulheres;2019;CO;Centro-Oeste;0,0106;0,08149;0,0105;100.000;1.050;99.036;0,98871;7.978.050;79,78
1;Mulheres;2019;CO;Centro-Oeste;0,00049;1,50692;0,00195;98.950;193;395.321;0,99828;7.879.014;79,63
5;Mulheres;2019;CO;Centro-Oeste;0,00022;2,34647;0,00108;98.758;107;493.506;0,99892;7.483.693;75,78
10;Mulheres;2019;CO;Centro-Oeste;0,00024;2,64289;0,00121;98.651;120;492.974;0,99836;6.990.186;70,86
15;Mulheres;2019;CO;Centro-Oeste;0,00043;2,66902;0,00215;98.532;211;492.166;0,99753;6.497.212;65,94
20;Mulheres;2019;CO;Centro-Oeste;0,00055;2,5825;0,00274;98.320;269;490.951;0,99704;6.005.046;61,08
25;Mulheres;2019;CO;Centro-Oeste;0,00064;2,59162;0,0032;98.051;314;489.499;0,99631;5.514.096;56,24
30;Mulheres;2019;CO;Centro-Oeste;0,00086;2,62685;0,00427;97.737;418;487.693;0,99494;5.024.597;51,41
35;Mulheres;2019;CO;Centro-Oeste;0,00119;2,62965;0,00593;97.319;577;485.227;0,9931;4.536.903;46,62
40;Mulheres;2019;CO;Centro-Oeste;0,00162;2,6517;0,00805;96.742;778;481.881;0,98993;4.051.676;41,88
45;Mulheres;2019;CO;Centro-Oeste;0,0025;2,6673;0,01245;95.964;1.195;477.030;0,98477;3.569.794;37,2
50;Mulheres;2019;CO;Centro-Oeste;0,0037;2,65259;0,01833;94.769;1.737;469.766;0,97784;3.092.764;32,63
55;Mulheres;2019;CO;Centro-Oeste;0,00541;2,66386;0,0267;93.032;2.483;459.358;0,96632;2.622.997;28,19
60;Mulheres;2019;CO;Centro-Oeste;0,00857;2,67164;0,04201;90.548;3.804;443.886;0,94718;2.163.639;23,89
65;Mulheres;2019;CO;Centro-Oeste;0,01343;2,64695;0,06507;86.745;5.645;420.442;0,92168;1.719.754;19,83
70;Mulheres;2019;CO;Centro-Oeste;0,01984;2,66044;0,0948;81.100;7.689;387.513;0,87504;1.299.312;16,02
75;Mulheres;2019;CO;Centro-Oeste;0,03536;2,6677;0,16335;73.412;11.992;339.090;0,78672;911.799;12,42
80;Mulheres;2019;CO;Centro-Oeste;0,0632;2,60803;0,27451;61.420;16.861;266.769;0,65261;572.709;9,32
85;Mulheres;2019;CO;Centro-Oeste;0,11175;2,49693;0,43663;44.559;19.456;174.097;0,43094;305.940;6,87
90;Mulheres;2019;CO;Centro-Oeste;0,1904;5,252;1;25.103;25.103;131.843; -   ;131.843;5,25
0;Homens;2019;CO;Centro-Oeste;0,01275;0,07873;0,0126;100.000;1.260;98.839;0,98654;7.336.872;73,37
1;Homens;2019;CO;Centro-Oeste;0,00056;1,61501;0,00224;98.740;221;394.432;0,99801;7.238.033;73,3
5;Homens;2019;CO;Centro-Oeste;0,00024;2,39454;0,00118;98.519;116;492.291;0,99871;6.843.601;69,46
10;Homens;2019;CO;Centro-Oeste;0,00035;2,89801;0,00173;98.402;171;491.653;0,99564;6.351.310;64,54
15;Homens;2019;CO;Centro-Oeste;0,0016;2,89482;0,00799;98.232;784;489.507;0,98973;5.859.657;59,65
20;Homens;2019;CO;Centro-Oeste;0,00235;2,57395;0,01167;97.447;1.137;484.478;0,98816;5.370.150;55,11
25;Homens;2019;CO;Centro-Oeste;0,00234;2,49283;0,01163;96.310;1.120;478.743;0,98851;4.885.672;50,73
30;Homens;2019;CO;Centro-Oeste;0,00232;2,53584;0,01154;95.190;1.098;473.244;0,98734;4.406.928;46,3
35;Homens;2019;CO;Centro-Oeste;0,00284;2,58704;0,01412;94.092;1.329;467.252;0,98408;3.933.684;41,81
40;Homens;2019;CO;Centro-Oeste;0,00363;2,60054;0,01798;92.763;1.668;459.813;0,97946;3.466.432;37,37
45;Homens;2019;CO;Centro-Oeste;0,00478;2,62643;0,02362;91.095;2.152;450.368;0,97145;3.006.619;33,01
50;Homens;2019;CO;Centro-Oeste;0,00698;2,63986;0,03433;88.943;3.054;437.509;0,95887;2.556.251;28,74
55;Homens;2019;CO;Centro-Oeste;0,01003;2,63858;0,04897;85.890;4.206;419.515;0,94019;2.118.742;24,67
60;Homens;2019;CO;Centro-Oeste;0,01501;2,63586;0,07246;81.683;5.919;394.424;0,9116;1.699.227;20,8
65;Homens;2019;CO;Centro-Oeste;0,02236;2,60403;0,10613;75.765;8.041;359.557;0,87674;1.304.803;17,22
70;Homens;2019;CO;Centro-Oeste;0,03092;2,60117;0,14392;67.724;9.747;315.237;0,82177;945.246;13,96
75;Homens;2019;CO;Centro-Oeste;0,04951;2,59645;0,22124;57.977;12.827;259.054;0,7268;630.009;10,87
80;Homens;2019;CO;Centro-Oeste;0,0806;2,53087;0,33611;45.150;15.175;188.280;0,59906;370.956;8,22
85;Homens;2019;CO;Centro-Oeste;0,12856;2,4427;0,48377;29.975;14.501;112.791;0,38256;182.675;6,09
90;Homens;2019;CO;Centro-Oeste;0,22142;4,51629;1;15.474;15.474;69.885; -   ;69.885;4,52
0;Mulheres;2020;CO;Centro-Oeste;0,01032;0,08067;0,01022;100.000;1.022;99.060;0,98921;7.840.697;78,41
1;Mulheres;2020;CO;Centro-Oeste;0,00037;1,50736;0,00148;98.978;146;395.547;0,99869;7.741.637;78,22
5;Mulheres;2020;CO;Centro-Oeste;0,00015;2,37737;0,00076;98.832;75;493.961;0,99916;7.346.091;74,33
10;Mulheres;2020;CO;Centro-Oeste;0,00021;2,73165;0,00106;98.757;104;493.546;0,99837;6.852.129;69,38
15;Mulheres;2020;CO;Centro-Oeste;0,00046;2,7183;0,00231;98.652;228;492.741;0,99728;6.358.583;64,45
20;Mulheres;2020;CO;Centro-Oeste;0,00061;2,58244;0,00303;98.424;298;491.401;0,99678;5.865.843;59,6
25;Mulheres;2020;CO;Centro-Oeste;0,00069;2,59291;0,00345;98.126;339;489.817;0,99598;5.374.442;54,77
30;Mulheres;2020;CO;Centro-Oeste;0,00095;2,65137;0,00475;97.788;465;487.846;0,99411;4.884.626;49,95
35;Mulheres;2020;CO;Centro-Oeste;0,00144;2,65544;0,00719;97.323;700;484.972;0,99139;4.396.779;45,18
40;Mulheres;2020;CO;Centro-Oeste;0,00204;2,63733;0,01015;96.623;980;480.796;0,98801;3.911.807;40,49
45;Mulheres;2020;CO;Centro-Oeste;0,00285;2,65097;0,01415;95.642;1.353;475.032;0,98252;3.431.011;35,87
50;Mulheres;2020;CO;Centro-Oeste;0,00433;2,66534;0,02144;94.289;2.021;466.726;0,97351;2.955.979;31,35
55;Mulheres;2020;CO;Centro-Oeste;0,00658;2,6661;0,03239;92.268;2.989;454.364;0,95952;2.489.253;26,98
60;Mulheres;2020;CO;Centro-Oeste;0,01026;2,67019;0,05013;89.279;4.475;435.969;0,93598;2.034.888;22,79
65;Mulheres;2020;CO;Centro-Oeste;0,0165;2,62901;0,07939;84.804;6.732;408.057;0,90831;1.598.919;18,85
70;Mulheres;2020;CO;Centro-Oeste;0,02249;2,63445;0,10676;78.071;8.335;370.641;0,86116;1.190.862;15,25
75;Mulheres;2020;CO;Centro-Oeste;0,03939;2,65343;0,18029;69.737;12.573;319.181;0,7669;820.221;11,76
80;Mulheres;2020;CO;Centro-Oeste;0,06964;2,59236;0,2982;57.164;17.046;244.780;0,6248;501.040;8,76
85;Mulheres;2020;CO;Centro-Oeste;0,12313;2,46945;0,46939;40.118;18.831;152.937;0,40319;256.260;6,39
90;Mulheres;2020;CO;Centro-Oeste;0,20602;4,85378;1;21.287;21.287;103.322; -   ;103.322;4,85
0;Homens;2020;CO;Centro-Oeste;0,01214;0,07701;0,012;100.000;1.200;98.892;0,98731;7.119.965;71,2
1;Homens;2020;CO;Centro-Oeste;0,00046;1,61681;0,00185;98.800;183;394.762;0,99817;7.021.073;71,06
5;Homens;2020;CO;Centro-Oeste;0,00026;2,43758;0,00131;98.617;129;492.753;0,99862;6.626.311;67,19
10;Homens;2020;CO;Centro-Oeste;0,00035;2,87853;0,00175;98.488;172;492.073;0,99564;6.133.558;62,28
15;Homens;2020;CO;Centro-Oeste;0,00161;2,91071;0,00804;98.316;791;489.926;0,98921;5.641.485;57,38
20;Homens;2020;CO;Centro-Oeste;0,00255;2,58641;0,01269;97.525;1.238;484.638;0,98723;5.151.559;52,82
25;Homens;2020;CO;Centro-Oeste;0,00251;2,50711;0,01245;96.287;1.199;478.447;0,98714;4.666.921;48,47
30;Homens;2020;CO;Centro-Oeste;0,00271;2,5415;0,01346;95.088;1.280;472.295;0,98565;4.188.474;44,05
35;Homens;2020;CO;Centro-Oeste;0,00314;2,58965;0,0156;93.808;1.463;465.516;0,98183;3.716.179;39,61
40;Homens;2020;CO;Centro-Oeste;0,0043;2,62305;0,02128;92.345;1.965;457.056;0,97503;3.250.663;35,2
45;Homens;2020;CO;Centro-Oeste;0,00592;2,62803;0,0292;90.380;2.639;445.642;0,96518;2.793.607;30,91
50;Homens;2020;CO;Centro-Oeste;0,00843;2,63393;0,04134;87.741;3.628;430.123;0,9503;2.347.965;26,76
55;Homens;2020;CO;Centro-Oeste;0,01226;2,63956;0,05955;84.114;5.009;408.744;0,92676;1.917.843;22,8
60;Homens;2020;CO;Centro-Oeste;0,01863;2,63138;0,08921;79.104;7.057;378.807;0,89151;1.509.099;19,08
65;Homens;2020;CO;Centro-Oeste;0,02774;2,59497;0,13002;72.048;9.368;337.709;0,8484;1.130.291;15,69
70;Homens;2020;CO;Centro-Oeste;0,03878;2,58027;0,17727;62.680;11.111;286.514;0,78489;792.582;12,64
75;Homens;2020;CO;Centro-Oeste;0,0601;2,5609;0,26206;51.569;13.514;224.881;0,6838;506.068;9,81
80;Homens;2020;CO;Centro-Oeste;0,09475;2,49475;0,38285;38.054;14.569;153.773;0,5474;281.187;7,39
85;Homens;2020;CO;Centro-Oeste;0,15114;2,38636;0,54171;23.485;12.722;84.175;0,33936;127.415;5,43
90;Homens;2020;CO;Centro-Oeste;0,24892;4,01742;1;10.763;10.763;43.240; -   ;43.240;4,02
0;Mulheres;2021;CO;Centro-Oeste;0,01088;0,0823;0,01077;100.000;1.077;99.012;0,98843;7.565.156;75,65
1;Mulheres;2021;CO;Centro-Oeste;0,0005;1,50647;0,00198;98.923;196;395.204;0,9984;7.466.144;75,47
5;Mulheres;2021;CO;Centro-Oeste;0,00016;2,33328;0,00079;98.727;78;493.427;0,9991;7.070.941;71,62
10;Mulheres;2021;CO;Centro-Oeste;0,00023;2,72455;0,00116;98.649;115;492.984;0,9983;6.577.514;66,68
15;Mulheres;2021;CO;Centro-Oeste;0,00047;2,70751;0,00233;98.534;230;492.145;0,99726;6.084.530;61,75
20;Mulheres;2021;CO;Centro-Oeste;0,00063;2,66141;0,00315;98.305;310;490.798;0,99596;5.592.384;56,89
25;Mulheres;2021;CO;Centro-Oeste;0,00102;2,6771;0,00508;97.995;498;488.815;0,9938;5.101.586;52,06
30;Mulheres;2021;CO;Centro-Oeste;0,00149;2,65911;0,00744;97.496;726;485.783;0,99084;4.612.770;47,31
35;Mulheres;2021;CO;Centro-Oeste;0,00222;2,64384;0,01104;96.771;1.069;481.335;0,98704;4.126.987;42,65
40;Mulheres;2021;CO;Centro-Oeste;0,00305;2,64326;0,01512;95.702;1.447;475.099;0,98144;3.645.652;38,09
45;Mulheres;2021;CO;Centro-Oeste;0,00455;2,64882;0,02253;94.255;2.123;466.282;0,97301;3.170.553;33,64
50;Mulheres;2021;CO;Centro-Oeste;0,00651;2,6433;0,03207;92.132;2.955;453.694;0,96078;2.704.272;29,35
55;Mulheres;2021;CO;Centro-Oeste;0,00967;2,63145;0,04726;89.177;4.214;435.902;0,94444;2.250.577;25,24
60;Mulheres;2021;CO;Centro-Oeste;0,01348;2,63487;0,06533;84.962;5.551;411.685;0,91784;1.814.675;21,36
65;Mulheres;2021;CO;Centro-Oeste;0,02114;2,59623;0,10058;79.412;7.987;377.861;0,88879;1.402.990;17,67
70;Mulheres;2021;CO;Centro-Oeste;0,02643;2,60252;0,12429;71.425;8.878;335.840;0,84152;1.025.130;14,35
75;Mulheres;2021;CO;Centro-Oeste;0,04504;2,63356;0,2035;62.547;12.728;282.616;0,73973;689.289;11,02
80;Mulheres;2021;CO;Centro-Oeste;0,07874;2,56772;0,3304;49.819;16.460;209.059;0,5901;406.674;8,16
85;Mulheres;2021;CO;Centro-Oeste;0,13699;2,43025;0,50661;33.359;16.900;123.365;0,37573;197.615;5,92
90;Mulheres;2021;CO;Centro-Oeste;0,22167;4,51121;1;16.459;16.459;74.250; -   ;74.250;4,51
0;Homens;2021;CO;Centro-Oeste;0,01345;0,0807;0,01329;100.000;1.329;98.778;0,98593;6.861.967;68,62
1;Homens;2021;CO;Centro-Oeste;0,00053;1,61294;0,00211;98.671;208;394.189;0,9981;6.763.188;68,54
5;Homens;2021;CO;Centro-Oeste;0,00022;2,38692;0,00111;98.463;110;492.030;0,99881;6.369.000;64,68
10;Homens;2021;CO;Centro-Oeste;0,00032;2,90647;0,00158;98.354;155;491.444;0,99582;5.876.970;59,75
15;Homens;2021;CO;Centro-Oeste;0,00157;2,91904;0,00784;98.199;770;489.391;0,98972;5.385.526;54,84
20;Homens;2021;CO;Centro-Oeste;0,0024;2,60166;0,01191;97.429;1.161;484.360;0,98746;4.896.135;50,25
25;Homens;2021;CO;Centro-Oeste;0,00262;2,56501;0,01304;96.268;1.255;478.284;0,98533;4.411.775;45,83
30;Homens;2021;CO;Centro-Oeste;0,00336;2,60383;0,01667;95.013;1.584;471.269;0,98078;3.933.491;41,4
35;Homens;2021;CO;Centro-Oeste;0,00447;2,61129;0,0221;93.429;2.065;462.213;0,97444;3.462.221;37,06
40;Homens;2021;CO;Centro-Oeste;0,006;2,62116;0,02956;91.364;2.700;450.396;0,96487;3.000.009;32,84
45;Homens;2021;CO;Centro-Oeste;0,00849;2,62831;0,04159;88.664;3.688;434.572;0,9503;2.549.613;28,76
50;Homens;2021;CO;Centro-Oeste;0,01208;2,61373;0,05872;84.976;4.990;412.972;0,93146;2.115.041;24,89
55;Homens;2021;CO;Centro-Oeste;0,01653;2,59985;0,07949;79.986;6.358;384.669;0,90682;1.702.069;21,28
60;Homens;2021;CO;Centro-Oeste;0,02302;2,59515;0,10906;73.628;8.030;348.827;0,87077;1.317.400;17,89
65;Homens;2021;CO;Centro-Oeste;0,03285;2,57104;0,15213;65.598;9.979;303.748;0,82482;968.573;14,77
70;Homens;2021;CO;Centro-Oeste;0,04497;2,55419;0,20256;55.618;11.266;250.537;0,75979;664.824;11,95
75;Homens;2021;CO;Centro-Oeste;0,06681;2,53047;0,28674;44.352;12.718;190.355;0,66116;414.287;9,34
80;Homens;2021;CO;Centro-Oeste;0,10152;2,47078;0,40391;31.635;12.778;125.856;0,52648;223.931;7,08
85;Homens;2021;CO;Centro-Oeste;0,16027;2,36114;0,56318;18.857;10.620;66.261;0,32438;98.075;5,2
90;Homens;2021;CO;Centro-Oeste;0,25892;3,8622;1;8.237;8.237;31.814; -   ;31.814;3,86
0;Mulheres;2022;CO;Centro-Oeste;0,01158;0,08438;0,01146;100.000;1.146;98.951;0,98753;7.905.233;79,05
1;Mulheres;2022;CO;Centro-Oeste;0,00061;1,50535;0,00244;98.854;242;394.814;0,99798;7.806.282;78,97
5;Mulheres;2022;CO;Centro-Oeste;0,00022;2,32713;0,00112;98.612;111;492.767;0,99882;7.411.468;75,16
10;Mulheres;2022;CO;Centro-Oeste;0,00028;2,64846;0,00139;98.502;137;492.187;0,99819;6.918.701;70,24
15;Mulheres;2022;CO;Centro-Oeste;0,00046;2,65807;0,00229;98.365;225;491.296;0,99736;6.426.514;65,33
20;Mulheres;2022;CO;Centro-Oeste;0,0006;2,61327;0,00299;98.139;293;489.997;0,99653;5.935.218;60,48
25;Mulheres;2022;CO;Centro-Oeste;0,00079;2,59712;0,00397;97.846;388;488.299;0,99564;5.445.221;55,65
30;Mulheres;2022;CO;Centro-Oeste;0,00096;2,60169;0,00479;97.458;467;486.171;0,99442;4.956.922;50,86
35;Mulheres;2022;CO;Centro-Oeste;0,00131;2,63363;0,00652;96.991;632;483.460;0,99224;4.470.751;46,09
40;Mulheres;2022;CO;Centro-Oeste;0,00185;2,64645;0,00921;96.359;887;479.707;0,98885;3.987.292;41,38
45;Mulheres;2022;CO;Centro-Oeste;0,00269;2,64762;0,01336;95.472;1.276;474.358;0,98393;3.507.584;36,74
50;Mulheres;2022;CO;Centro-Oeste;0,00386;2,64209;0,01912;94.196;1.801;466.734;0,97718;3.033.226;32,2
55;Mulheres;2022;CO;Centro-Oeste;0,00553;2,66326;0,02729;92.395;2.522;456.084;0,96525;2.566.491;27,78
60;Mulheres;2022;CO;Centro-Oeste;0,00893;2,67601;0,04373;89.874;3.930;440.234;0,94485;2.110.407;23,48
65;Mulheres;2022;CO;Centro-Oeste;0,01407;2,64859;0,0681;85.943;5.853;415.954;0,91772;1.670.173;19,43
70;Mulheres;2022;CO;Centro-Oeste;0,02097;2,66123;0,09994;80.090;8.004;381.731;0,86788;1.254.219;15,66
75;Mulheres;2022;CO;Centro-Oeste;0,03763;2,66302;0,17294;72.086;12.466;331.296;0,77555;872.488;12,1
80;Mulheres;2022;CO;Centro-Oeste;0,06681;2,60219;0,28792;59.620;17.166;256.938;0,63373;541.192;9,08
85;Mulheres;2022;CO;Centro-Oeste;0,11986;2,46682;0,45972;42.454;19.517;162.830;0,42717;284.254;6,7
90;Mulheres;2022;CO;Centro-Oeste;0,1889;5,29384;1;22.937;22.937;121.424; -   ;121.424;5,29
0;Homens;2022;CO;Centro-Oeste;0,01356;0,081;0,01339;100.000;1.339;98.769;0,98548;7.248.419;72,48
1;Homens;2022;CO;Centro-Oeste;0,00071;1,61263;0,00285;98.661;282;393.972;0,99759;7.149.650;72,47
5;Homens;2022;CO;Centro-Oeste;0,00026;2,33093;0,00131;98.379;129;491.552;0,99867;6.755.678;68,67
10;Homens;2022;CO;Centro-Oeste;0,00033;2,84222;0,00166;98.250;163;490.899;0,9962;6.264.127;63,76
15;Homens;2022;CO;Centro-Oeste;0,00136;2,89899;0,0068;98.087;667;489.034;0,99064;5.773.228;58,86
20;Homens;2022;CO;Centro-Oeste;0,00228;2,61053;0,01134;97.420;1.105;484.459;0,98823;5.284.193;54,24
25;Homens;2022;CO;Centro-Oeste;0,00237;2,52065;0,0118;96.315;1.136;478.757;0,98777;4.799.734;49,83
30;Homens;2022;CO;Centro-Oeste;0,00258;2,54908;0,01281;95.179;1.220;472.904;0,98605;4.320.977;45,4
35;Homens;2022;CO;Centro-Oeste;0,00308;2,57462;0,0153;93.959;1.437;466.309;0,9831;3.848.073;40,95
40;Homens;2022;CO;Centro-Oeste;0,00381;2,6038;0,01886;92.522;1.745;458.428;0,97787;3.381.763;36,55
45;Homens;2022;CO;Centro-Oeste;0,00527;2,6275;0,02602;90.777;2.362;448.282;0,96918;2.923.335;32,2
50;Homens;2022;CO;Centro-Oeste;0,0074;2,63231;0,03635;88.415;3.214;434.465;0,95631;2.475.053;27,99
55;Homens;2022;CO;Centro-Oeste;0,01071;2,63525;0,05222;85.201;4.449;415.484;0,93684;2.040.588;23,95
60;Homens;2022;CO;Centro-Oeste;0,01576;2,63305;0,07596;80.752;6.134;389.241;0,90704;1.625.104;20,12
65;Homens;2022;CO;Centro-Oeste;0,02374;2,61009;0,11233;74.618;8.382;353.057;0,86751;1.235.863;16,56
70;Homens;2022;CO;Centro-Oeste;0,0339;2,60166;0,15674;66.236;10.382;306.281;0,80607;882.806;13,33
75;Homens;2022;CO;Centro-Oeste;0,05428;2,58311;0,23992;55.854;13.401;246.883;0,70751;576.525;10,32
80;Homens;2022;CO;Centro-Oeste;0,08692;2,52387;0,35764;42.453;15.183;174.672;0,56675;329.642;7,76
85;Homens;2022;CO;Centro-Oeste;0,14518;2,40066;0,52701;27.270;14.372;98.995;0,3612;154.970;5,68
90;Homens;2022;CO;Centro-Oeste;0,23043;4,33966;1;12.899;12.899;55.976; -   ;55.976;4,34
0;Mulheres;2023;CO;Centro-Oeste;0,01173;0,08481;0,0116;100.000;1.160;98.938;0,9874;7.988.430;79,88
1;Mulheres;2023;CO;Centro-Oeste;0,00061;1,50511;0,00242;98.840;239;394.763;0,99791;7.889.492;79,82
5;Mulheres;2023;CO;Centro-Oeste;0,00025;2,30051;0,00126;98.601;124;492.669;0,99884;7.494.729;76,01
10;Mulheres;2023;CO;Centro-Oeste;0,00024;2,60521;0,00122;98.477;120;492.095;0,99839;7.002.060;71,1
15;Mulheres;2023;CO;Centro-Oeste;0,00042;2,67678;0,00209;98.356;206;491.304;0,99752;6.509.965;66,19
20;Mulheres;2023;CO;Centro-Oeste;0,00057;2,62279;0,00286;98.151;281;490.086;0,99668;6.018.660;61,32
25;Mulheres;2023;CO;Centro-Oeste;0,00076;2,59539;0,00379;97.870;371;488.458;0,99584;5.528.574;56,49
30;Mulheres;2023;CO;Centro-Oeste;0,00091;2,59002;0,00455;97.499;444;486.426;0,99486;5.040.116;51,69
35;Mulheres;2023;CO;Centro-Oeste;0,00118;2,63338;0,00588;97.055;571;483.924;0,99282;4.553.690;46,92
40;Mulheres;2023;CO;Centro-Oeste;0,00175;2,66077;0,00872;96.484;842;480.451;0,98929;4.069.766;42,18
